10.1039/c7ee01871a,"?? 2017 The Royal Society of Chemistry. The relatively inferior performance of n-type legs impedes the application of PbTe materials in intermediate temperature thermoelectric devices. In order to elevate the thermoelectric properties of n-type PbTe, we added some Sb phases into 0.1% PbI2-doped PbTe by a conventional melting method. Transmission electron microscopy (TEM) analysis together with density function theory (DFT) calculations showed that endotaxial Sb nanoprecipitates were produced in the PbTe samples at room temperature, and that part of these nanoprecipitates gradually dissolved into the PbTe matrix to form SbPb-SbTe dual-site substitutional point defects as temperature increased. A maximum ZT of about 1.8 was achieved at 773 K for the n-type PbTe0.998I0.002-3%Sb composite due to a simultaneous improvement in power factor and reduction in lattice thermal conductivity. In the PbTe0.998I0.002-x%Sb (x = 1-4) composite samples, the Seebeck coefficient was much higher than that of the reported single-phase PbTe samples with similar carrier concentration, which mainly originated from distortion of the density-of-states caused by Sb dual-site doping. Simulations based on the Callaway model suggested that the SbPb-SbTe dual-site substitutional point defects also played an important role in decreasing the lattice thermal conductivity at elevated temperature. We propose that the synergistic role of Sb in both electrical and thermal transport should be highly applicable in other bulk thermoelectric materials.",1
10.1002/aenm.201700099,"?? 2017 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim A high ZT (thermoelectric figure of merit) of ƒ??1.4 at 900 K for n-type PbTe is reported, through modifying its electrical and thermal properties by incorporating Sb and S, respectively. Sb is confirmed to be an amphoteric dopant in PbTe, filling Te vacancies at low doping levels (<1%), exceeding which it enters into Pb sites. It is found that Sb-doped PbTe exhibits much higher carrier mobility than similar Bi-doped materials, and accordingly, delivers higher power factors and superior ZT. The enhanced electronic transport is attributed to the elimination of Te vacancies, which appear to strongly scatter n-type charge carriers. Building on this result, the ZT of Pb0.9875Sb0.0125Te is further enhanced by alloying S into the Te sublattice. The introduction of S opens the bandgap of PbTe, which suppresses bipolar conduction while simultaneously increasing the electron concentration and electrical conductivity. Furthermore, it introduces point defects and induces second phase nanostructuring, which lowers the lattice thermal conductivity to ƒ??0.5 W mƒ??1 Kƒ??1 at 900 K, making this material a robust candidate for high-temperature (500ƒ??900 K) thermoelectric applications. It is anticipated that the insights provided here will be an important addition to the growing arsenal of strategies for optimizing the performance of thermoelectric materials.",1
10.1016/j.jallcom.2010.10.131,"Polycrystalline Na-doped p-type AgSbTe2+y (y = 0, 0.02) compounds were prepared from high purity elements by a melt-quench technique followed by spark plasma sintering. The influences of Na doping and excess Te on the thermoelectric transport properties were investigated. Both Na and Te act as acceptor in AgSbTe2 compound. Substituting Ag with Na has great influence on electron band structure and can enhance the Seebeck coefficient effectively. Adding excess Te in Na-doped samples plays a great role in optimizing the electrical and thermal conductivity. Overall, the thermoelectric performance of the Na doped nonstoichiometric AgSbTe2 samples is greatly improved and a ZT of 1.50 is achieved at about 570 K for Ag 0.99Na0.01SbTe2.02 sample, representing a 30% enhancement with respect to an undoped sample at the same temperature. ?? 2010 Elsevier B.V. All rights reserved.",1
10.1088/1674-1056/21/10/106101,"Polycrystalline p-type Ag 0.9Sb 1.1-xMn xTe 2.05 (x = 0.05, 0.10, and 0.20) compounds have been prepared by a combined process of melt-quenching and spark plasma sintering. The sample composition of Ag 0.9Sb 1.1-xMn xTe 2.05 has been specially designed in order to achieve the doping effect by replacing part of Sb with Mn and to present the uniformly dispersed Ag 2Te phase in the matrix by adding insufficient Te, which is beneficial for optimizing the electrical transport properties and enhancing the phonon scattering effect. All the samples have the NaCl-type structure according to our X-ray powder diffraction analysis. After the treatment of spark plasma sintering, only the sample with x = 0.20 has a small amount of MnTe 2 impurities. The thermal analysis indicates that a tiny amount of Ag 2Te phase exists in all these samples. The presence of the MnTe 2 impurity with high resistance and high thermal conductivity leads to the deteriorative thermoelectric performance of the sample with x = 0.20 due to the decreased electrical transport properties and the increased thermal conductivity. In contrast, the sample with x = 0.10 exhibits enhanced thermoeletric properties due to the Mn-doping effect. A dimensionless thermoelectric figure of merit of 1.2 is attained for the sample with x = 0.10 at 573 K, showing promising thermoelectric properties in the medium temperature range. ?? 2012 Chinese Physical Society and IOP Publishing Ltd.",1
10.1016/j.jallcom.2010.03.170,"Ternary AgxSb2-xTe3-x thermoelectric materials have been prepared with x value varying from 0.78 to 0.93. By adjusting the Ag2Te ratio, double-phased in situ nanocomposites were obtained with the nanostructured Ag2Te embedded in the AgSbTe2 matrix when x > 0.81. The high-resolution transmission electron microscopy observation showed that the Ag2Te precipitates were in situ formed as nanodots and nanoscale lamellar structures. Compared with the single-phased samples of x = 0.78 and 0.81, the Seebeck coefficient of the nanocomposite samples exhibited significant improvement over the entire measured temperature range and the electrical conductivity also slightly increased, resulting in the increase of the power factor. At the same time, the thermal conductivity of the nanocomposite samples slightly decreased. The optimization of both the power factor and the thermal conductivity contributed to the notable improvement in figure of merit ZT by a factor of ƒ?¬40% at 670 K. ?? 2010 Elsevier B.V. All rights reserved.",1
10.1016/j.actamat.2010.04.007,"Nonstoichiometric ternary thermoelectric materials Ag2-ySb yTe1+y (y = 1.26, 1.29, 1.32, 1.35, and 1.38) were prepared by a direct melt-quench and hot press process. In situ composites of AgSbTe2 and Sb2Te3 were obtained over the entire composition range with a typical Widmanst??tten pattern. Thermoelectric properties were measured from 300 K to 673 K, which changed systematically with Sb2Te3 ratio. The phase transition occurring at about 633 K, forming the single phased AgSbTe2, can significantly influence the electrical transport properties. Various crystallographic defects in different scales, such as atomic ordering, nanodomains, dislocations and stacking faults, have been observed by high-resolution transmission electron microscopy and their influences on lattice thermal conductivity have been discussed. Due to the extremely low thermal conductivity (about 0.6 W m-1 K-1) and large positive Seebeck coefficient of ƒ?¬250 ?¬VK-1 detected in Ag 0.71Sb1.29Te2.29, the maximum dimensionless figure of merit ZT of 1.37 was obtained at 600 K. ?? 2010 Acta Materialia Inc. Published by Elsevier Ltd.",1
10.1007/s11664-009-0669-7,"A doping study of ternary alloys AgSbTe 2 doped with excess AgTe, NaTe, NaSe, TlTe, BiTe, and excess Pb showed that carrier concentrations can be effectively manipulated. Measured thermopower and resistivity indicate a shift of the power factor peak toward the lower-temperature regime. The measured figure of merit ZT increases from 0.5 to 1.2 after doping with NaSe, and 1.05 with TlTe, at 400 K. We also show that doping with Bi and Pb has a negative effect on the thermoelectric properties of these alloys. ?? 2009 TMS.",1
10.1039/c3ta14547f,"A maximal thermoelectric figure-of-merit ZT for p-type Ag(Sb 1-xInx)Te2 samples with x = 0.07 is 1.35 at 650 K, yielding an enhancement of greater than 40% compared with that of an undoped AgSbTe2 compound at the same temperature. This ZT enhancement can be primarily attributed to both the greatly enhanced power factor resulting from an increase in Seebeck coefficient because of the increase in the effective mass and the substantial decrease in thermal conductivity which could be ascribed to the enhancement of the phonon scattering mechanism by dopants with different atomic weights. These results indicate that doping with In is effective for enhancing the thermoelectric performance of the p-type AgSbTe2 compound. ?? 2014 The Royal Society of Chemistry.",1
10.1002/aenm.201400600,"?? 2014 Wiley-VCH Verlag GmbH & Co. KGaA. Half-Heusler (HH) compounds are important high temperature thermoelectric (TE) materials and have attracted considerable attention in the recent years. High figure of merit zT values of 0.8 to 1.0 have been obtained in n-type ZrNiSn-based HH compounds. However, developing high performance p-type HH compounds are still a big challenge. Here, it is shown that a new p-type HH alloy with a high band degeneracy of 8, Ti-doped FeV0.6Nb0.4Sb, can achieve a high zT of 0.8, which is one of the highest reported values in the p-type HH compounds. Although the band effective mass of this system is found to be high, which may lead to a low mobility, its low deformation potential and low alloy scattering potential both contribute to a reasonably high mobility. The enhanced phonon scattering by alloying leads to a reduced lattice thermal conductivity. The achieved high zT demonstrates that the p-type Ti doped FeV0.6Nb0.4Sb HH alloys are promising as TE materials and offer an excellent TE performance match with n-type ones for high temperature power generation.",1
10.1088/0370-1328/71/4/312,"The electrical conductivity and thermoelectric power of the semiconductor Bi2Te3 have been measured between 150?øK and 300?øK. n-type and p-type samples with a wide range of carrier concentration have been included. Most samples have shown extrinsic conduction and have been partially degenerate over at least part of the temperature range, so it has been necessary to use Fermi-Dirac statistics in interpreting the results. A few samples have exhibited mixed and intrinsic conduction at the higher temperatures. It has been possible to determine the variation of carrier mobility with temperature and to estimate the energy dependence of the relaxation time, as well as a number of the semiconductor parameters.",1
10.1016/0022-3697(88)90182-5,"A thermoelectric characterization of samples of bismuth telluride of both n- and p -type is carried out, as a function of stoichiometric deviation. Highly pure samples were prepared from single crystalline ingots, using an annealing saturation technique at temperatures between 560?øC and the melting point 585.5?øC. With the help of measurements of electrical and thermal conductivities, and Seebeck coefficients at room temperature, a sharp maximum in the figure of merit Z was determined. For n-type: Z = 2.9 10-3 K-1. ForP-type: Z = 2.3 10-3K-1 These values of Z correspond to an increase of nearly 50% from the usual values of Z for pure Bi2 Te3 samples. ?? 1988.",1
10.1016/0022-3697(89)90045-0,"A single crystal of n-type Bi2Te2..85Se0.15 with the composition of a useful thermoelectric cooling material was grown by the Bridgman technique. Components of the resistivity tensor, Hall tensor and magnetoresistivity tensor were measured over the temperature range from 77 to 300 K, and the results were analyzed with the six-valley model. The scattering parameter r, the reduced Fermi energy and the Lorentz number were computed by the numerical analysis of the Fermi-Dirac integral with an arbitrary real index, r increases monotonically with increasing temperature and the values are -0.72 and -0.57 at 90 and 270 K, respectively. The carrier density has a constant value of 1.0 ?? 1025m-3 over the temperature range from 90 to 270 K; however, above 270 K it increases with increasing temperature under the influence of the intrinsic region and has the somewhat larger value of 1.07 ?? 1025m-3 at 300 K. The temperature dependence of two components of the lattice thermal conductivity tensor can be explained in terms of the Umklapp process and electron-phonon scattering. ?? 1989.",1
10.1016/j.mattod.2017.02.007,"?? 2017 Elsevier Ltd Bi2Te3 has been recognized as an important cooling material for thermoelectric applications. Yet its thermoelectric performance could still be improved. Here we propose a band engineering strategy by optimizing the converging valence bands of Bi2Te3 and Sb2Te3 in the (Bi1ƒ??xSbx)2Te3 system when x = 0.75. Band convergence successfully explains the sharp increase in density-of-states effective mass yet relatively constant mobility and optical band gap measurement. This band convergence picture guides the carrier concentration tuning for optimum thermoelectric performance. To synthesize homogeneous textured and optimally doped (Bi0.25Sb0.75)2Te3, excess Te was chosen as the dopant. Uniform control of the optimized thermoelectric composition was achieved by zone-melting which utilizes separate solidus and liquidus compositions to obtain zT = 1.05 (at 300 K) without nanostructuring.",1
10.1088/1748-3182/1/4/S02,"Experimental measurements and analysis of the flight of bats are presented, including kinematic analysis of high-speed stereo videography of straight and turning flight, and measurements of the wake velocity field behind the bat. The kinematic data reveal that, at relatively slow flight speeds, wing motion is quite complex, including a sharp retraction of the wing during the upstroke and a broad sweep of the partially extended wing during the downstroke. The data also indicate that the flight speed and elevation are not constant, but oscillate in synchrony with both the horizontal and vertical movements of the wing. PIV measurements in the transverse (Trefftz) plane of the wake indicate a complex 'wake vortex' structure dominated by a strong wing tip vortex shed from the wing tip during the downstroke and either the wing tip or a more proximal joint during the upstroke. Data synthesis of several discrete realizations suggests a 'cartoon' of the wake structure during the entire wing beat cycle. Considerable work remains to be done to confirm and amplify these results. ?? 2006 IOP Publishing Ltd.",1
10.1007/s11664-013-2938-8,"Bismuth telluride-based compounds have been extensively utilized for commercial application. However, thermoelectric materials must suffer numerous mechanical vibrations and thermal stresses while in service, making it equally important to discuss the mechanical properties, especially at high temperature. In this study, the compressive and bending strengths of Bi0.5Sb 1.5Te3 commercial zone melting (ZM) ingots were investigated at 25, 100, and 200 ?øC, respectively. Due to the obvious anisotropy of materials prepared by ZM method, the effect of anisotropy on the strengths was also explored. Two-parameter Weibull distribution was employed to fit a series of values acquired by a universal testing machine. And digital speckle photography was applied to record the strain field evolution, providing visual observation of surface strain. The compressive and bending strengths along ZM direction were approximately three times as large as those perpendicular to the ZM direction independent of the temperature, indicating a weak van der Waals bond along the c axis. ?? 2013 TMS.",1
10.1021/acs.cgd.8b00605,"?? Copyright 2018 American Chemical Society. Bismuth-telluride-based solid solutions are unique, commercially available thermoelectric (TE) materials near room temperature for solid-state cooling, and the zone melting (ZM) technique is commonly applied to grow their commercial ingots with preferred orientation. Herein, we tailor the carrier concentration of zone-melted ingots by proper doping to adjust the optimum operating temperature for both solid-state cooling and low-temperature power generation at 300-500 K. A room temperature zT of ƒ?¬ 1.2 is obtained for both p-type and n-type ingots, and a maximum zT > 1.2 at 350 K in p-type Bi0.5Sb1.5Te3 + 2 wt % Te. Moreover, zT > 1.0 between 300 and 400 K is achieved for p-type, and zT > 1.0 between 300 and 475 K for n-type counterparts. It is found that the taper of the quartz tube affects the TE properties of Bi2Te3-based alloys. The different combinations of the growth rate with temperature gradient, 8 mm/h + 25 K/cm and 25 mm/h + 40 K/cm, contribute to equally high zT. In addition, the good homogeneity in both axial and radial directions implies the high quality of the ZM ingots in this work, which is significant for industrial manufacturing. These results are favorable for TE application in low-temperature power generation and show the possibility of improving the production efficiency of commercial bismuth-telluride-based solid solutions.",1
10.3390/ma10030251,"?? 2017 by the authors. Recently, Cu-containing p-type Bi0.5Sb1.5Te3 materials have shown high thermoelectric performances and promising prospects for practical application in low-grade waste heat recovery. However, the position of Cu in Bi0.5Sb1.5Te3 is controversial, and the roles of Cu in the enhancement of thermoelectric performance are still not clear. In this study, via defects analysis and stability test, the possibility of Cu intercalation in p-type Bi0.5Sb1.5Te3 materials has been excluded, and the position of Cu is identified as doping at the Sb sites. Additionally, the effects of Cu dopants on the electrical and thermal transport properties have been systematically investigated. Besides introducing additional holes, Cu dopants can also significantly enhance the carrier mobility by decreasing the Debye screen length and weakening the interaction between carriers and phonons. Meanwhile, the Cu dopants interrupt the periodicity of lattice vibration and bring stronger anharmonicity, leading to extremely low lattice thermal conductivity. Combining the suppression on the intrinsic excitation, a high thermoelectric performance-with a maximum thermoelectric figure of merit of around 1.4 at 430 K-has been achieved in Cu0.005Bi0.5Sb1.495Te3, which is 70% higher than the Bi0.5Sb1.5Te3 matrix.",1
10.1039/c6ee02017h,"?? 2016 The Royal Society of Chemistry. By suppressing intrinsic excitation in p-type Bi2Te3-based materials, we report maximum and average zT values of up to 1.4 and 1.2 between 100 and 300 ?øC, respectively. Thermoelectric modules based on these high performance materials show energy conversion efficiencies of up to 6.0% under a temperature gradient of 217 K, and are greatly superior to current Bi2Te3-based modules.",1
10.1039/c2ee22622g,"A high ZT value of ƒ?¬1.1 at 923 K in the BiCuSeO system is achieved via heavily doping with Ba and refining grain sizes (200-400 nm), which is higher than any thermoelectric oxide. Excellent thermal and chemical stabilities up to 923 K and high thermoelectric performance confirm that the BiCuSeO system is promising for thermoelectric power generation applications. ?? 2012 The Royal Society of Chemistry.",1
10.1039/c3ee41859f,"We present a high ZT ƒ?¬ 1.4 in textured Bi0.875Ba 0.125CuSeO obtained by a hot-forging process. The carrier mobility along the direction perpendicular to the pressing direction was significantly increased, resulting in increase in the electrical conductivity and maximization of the power factor at 923 K from 6.3 ?¬W cm-1 K-2 for the sample before hot-forging to 8.1 ?¬W cm-1 K-2 after the hot-forging process. Therefore, the maximum ZT was significantly increased from ƒ?¬1.1 to 1.4 through texturing for Bi0.875Ba 0.125CuSeO, which is the highest ZT ever reported among oxygen containing materials. ?? The Royal Society of Chemistry 2013.",1
10.1039/c5ee03366g,"?? 2016 The Royal Society of Chemistry. Excellent thermoelectric performance is obtained over a broad temperature range from 300 K to 800 K by doping single crystals of SnSe. The average value of the figure of merit ZT, of more than 1.17, is measured from 300 K to 800 K along the crystallographic b-axis of 3 at% Na-doped SnSe, with the maximum ZT reaching a value of 2 at 800 K. The room temperature value of the power factor for the same sample and in the same direction is 2.8 mW mK-2, which is an order of magnitude higher than that of the undoped crystal. Calculations show that Na doping lowers the Fermi level and increases the number of carrier pockets in SnSe, leading to a collaborative optimization of the Seebeck coefficient and the electrical conductivity. The resultant optimized carrier concentration and the increased number of carrier pockets near the Fermi level in Na-doped samples are believed to be the key factors behind the spectacular enhancement of the average ZT.",1
10.1038/nature13184,"The thermoelectric effect enables direct and reversible conversion between thermal and electrical energy, and provides a viable route for power generation from waste heat. The efficiency of thermoelectric materials is dictated by the dimensionless figure of merit, ZT (where Z is the figure of merit and T is absolute temperature), which governs the Carnot efficiency for heat conversion. Enhancements above the generally high threshold value of 2.5 have important implications for commercial deployment, especially for compounds free of Pb and Te. Here we report an unprecedented ZT of 2.6?ñ0.3 at 923 K, realized in SnSe single crystals measured along the b axis of the room-temperature orthorhombic unit cell. This material also shows a high ZT of 2.3?ñ0.3 along the c axis but a significantly reduced ZT of 0.8?ñ0.2 along the a axis. We attribute the remarkably high ZT along the b axis to the intrinsically ultralow lattice thermal conductivity in SnSe. The layered structure of SnSe derives from a distorted rock-salt structure, and features anomalously high Gr?¬neisen parameters, which reflect the anharmonic and anisotropic bonding. We attribute the exceptionally low lattice thermal conductivity (0.23?ñ0.03 W m-1 K-1 at 973 K) in SnSe to the anharmonicity. These findings highlight alternative strategies to nanostructuring for achieving high thermoelectric performance. ?? 2014 Macmillan Publishers Limited. All rights reserved.",1
10.1038/ncomms13713,"?? 2016 The Author(s). Recently SnSe, a layered chalcogenide material, has attracted a great deal of attention for its excellent p-type thermoelectric property showing a remarkable ZT value of 2.6 at 923 K. For thermoelectric device applications, it is necessary to have n-type materials with comparable ZT value. Here, we report that n-type SnSe single crystals were successfully synthesized by substituting Bi at Sn sites. In addition, it was found that the carrier concentration increases with Bi content, which has a great influence on the thermoelectric properties of n-type SnSe single crystals. Indeed, we achieved the maximum ZT value of 2.2 along b axis at 733 K in the most highly doped n-type SnSe with a carrier density of-2.1 ?? 1019 cm-3 at 773 K.",1
10.1016/j.jallcom.2017.04.110,"?? 2017 Elsevier B.V. A Horizontal Bridgman (HB) method was employed attempt to grow large size undoped SnSe single crystal. SnSe was crystallized under 2ƒ??3 ?øC/cm temperature gradient and cooled to room temperature at a rate of ƒ?¬25 ?øC/h to release thermal stress. SnSe crystals grown from liquid solution and volatilized vapor were obtained simultaneously. Two single crystals with size about 30 ?? 20 ?? 15 mm3 and 35 ?? 15 ?? 15 mm3 were peeled off from the liquid growth SnSe, which were reported to be the largest so far. The as-grown SnSe single crystal had standard orthorhombic Pnma space group at room temperature. Stoichiometry ratio of the crystal was measured Sn: Se = 1:1. The density of as-grown crystal is ƒ?¬6.16 g/cm3, which is very close to 100% of the theoretical value of SnSe. The obtained SnSe single crystal displayed p-type character with a carrier density of 5.1 ?? 1017 cmƒ??3 at room temperature. Thermoelectric properties in directions parallel and perpendicular to cleavage bc plane were analyzed, the maximum thermoelectric figure of merit ZT were ZTƒ?bc = 1.1 and ZTƒ?bc = 0.24 near Pnma-Cmcm phase transition temperature.",1
10.1039/c4cp00641k,"The well-known single parabolic band (SPB) model has been useful in providing insights into the understanding of transport properties of numerous thermoelectric materials. However, the conduction and valence bands of real semiconductors are rarely truly parabolic which limits the predictive power of the SPB model. The coincidence of the band edges of two parabolic bands, a situation arising in Mg2Si1-xSnx solid solutions when x ƒ?¬ 0.7, naturally makes the SPB approximation applicable to evaluate all transport parameters. We demonstrate this in the case of Bi-doped Mg2Si0.3Sn0.7 where the minima of the two conduction bands at the X-point of the Brillouin zone coincide. The combination of a large density-of-states effective mass m* ƒ?¬ 2.6 me arising from the enhanced valley degeneracy Nv, high mobility ?¬d due to low deformation potential Ed (8.77-9.43 eV), and ultra-low alloy scattering parameter Ea (0.32-0.39 eV) leads to an outstanding power factor, PFmax ƒ? (m*) 3/2?¬d, of up to 4.7 mW m-1 K-2 at around 600 K. The specification and improved understanding of scattering parameters using the SPB model are important and instructive for further optimization of the thermoelectric performance of n-type Mg2Si 0.3Sn0.7. ?? 2014 the Partner Organisations.",1
10.1103/PhysRevLett.108.166601,"Mg 2Si and Mg 2Sn are indirect band gap semiconductors with two low-lying conduction bands (the lower mass and higher mass bands) that have their respective band edges reversed in the two compounds. Consequently, for some composition x, Mg 2Si 1-xSn x solid solutions must display a convergence in energy of the two conduction bands. Since Mg 2Si 1-xSn x solid solutions are among the most prospective of the novel thermoelectric materials, we aim on exploring the influence of such a band convergence (valley degeneracy) on the Seebeck coefficient and thermoelectric properties in a series of Mg 2Si 1-xSn x solid solutions uniformly doped with Sb. Transport measurements carried out from 4 to 800 K reveal a progressively increasing Seebeck coefficient that peaks at x=0.7. At this concentration the thermoelectric figure of merit ZT reaches exceptionally large values of 1.3 near 700K. Our first principles calculations confirm that at the Sn content x 0.7 the two conduction bands coincide in energy. We explain the high Seebeck coefficient and ZT values as originating from an enhanced density-of-states effective mass brought about by the increased valley degeneracy as the two conduction bands cross over. We corroborate the increase in the density-of-states effective mass by measurements of the low temperature specific heat. The research suggests that striving to achieve band degeneracy by means of compositional variations is an effective strategy for enhancing the thermoelectric properties of these materials. ?? 2012 American Physical Society.",1
10.1016/j.jmst.2020.03.066,"Thermoelectric (TE) materials and devices have attracted great attention due to their ability to convert waste heat to electrical power and active cooling. However, the conventional bulk TE materials are inorganic semiconductors with inherent brittleness and rigidity. They cannot closely contact curved heat sources and sinks, which limits their application in modern electronics. It remains a big challenge to fabricate high-performance TE materials and devices with good flexibility. Here, we report a flexible TE device comprised of a single wall carbon nanotube (SWCNT) network and (000l)-textured Bi2Te3ÿnanocrystals prepared by a magnetron sputtering technique. The unique Bi2Te3-SWCNT hybrid structure has a TE figure of merit (ZT) value of ?0.23 at ?330 K. A prototype TE device made of this hybrid gives a maximum output power density of ?0.93 mW cm?2ÿunder a temperature difference of 25 K at ambient temperature and shows good flexibility under bending. Our results open up a new way to the development of flexible TEs and their application in self-powered portable devices.",0
10.1021/acsomega.9b03929,"Using first-principles calculation and Boltzmann electron/phonon transport theory, we present an accurate theoretical prediction of thermoelectric properties of the à-Ag2S crystal, a ductile inorganic semiconductor reported experimentally [Nat. Mater.ÿ2018,17,ÿ421]. The semiconductor à-Ag2S has ultralow thermal conductivity associated with high anisotropy, which can be attributed to the complex crystalline structure and weak bonding. The optimal values of the Seebeck coefficient are 0.27 ? 10?3ÿV/K for n-type and 0.21 ? 10?3ÿV/K for p-type à-Ag2S, respectively, which are comparable to those of many promising thermoelectric materials. As a consequence, a maximumÿZTÿvalue of 0.97/1.12 can be realized for p-type/n-type à-Ag2S at room temperature. More interestingly, the value ofÿZTÿcan be further enhanced to 1.65 at room temperature by applying 5% compressive strain. Moreover, we find that the electronic thermal conductivity is a major factor limiting theÿZT, which is several times the lattice thermal conductivity for n-type à-Ag2S. Our work demonstrates the great advantage of the à-Ag2S crystal as a ductile thermoelectric material and sparks new routes to improve its figure of merit.",0
10.1038/s41467-020-17063-1,"N-doping plays an irreplaceable role in controlling the electron concentration of organic semiconductors thus to improve performance of organic semiconductor devices. However, compared with many mature p-doping methods, n-doping of organic semiconductor is still of challenges. In particular, dopant stability/processability, counterion-semiconductor immiscibility and doping induced microstructure non-uniformity have restricted the application of n-doping in high-performance devices. Here, we report a computer-assisted screening approach to rationally design of a triaminomethane-type dopant, which exhibit extremely high stability and strong hydride donating property due to its thermally activated doping mechanism. This triaminomethane derivative shows excellent counterion-semiconductor miscibility (counter cations stay with the polymer side chains), high doping efficiency and uniformity. By using triaminomethane, we realize a record n-type conductivity of up to 21?S?cm?1ÿand power factors as high as 51??W?m?1?K?2ÿeven in films with thicknesses over 10 ?m, and we demonstrate the first reported all-polymer thermoelectric generator.",0
10.1016/j.physb.2020.412209,"Recently a noteworthy development in the thermoelectric performance of skutterudites has been achieved by implementing void fillers in the caged structures. In present work, we employ a systematic study on the effect of Sr-filled SrRu4As12ÿon its thermoelectric properties based on first principles calculations. SrRu4As12ÿcrystallizes in ferromagnetic phase having the brittle nature. On application of mBJ potential the energy levels in the conduction band shift towards the Fermi level, promoting two carrier pockets which is an effective scheme to attain the robust thermopower. SrRu4As12ÿattribute high Grneisen parameter of 2.13, which imitates the anharmonic effect that ascribes low lattice thermal conductivity. SrRu4As12ÿskutterudite demonstrates pleasing transport parameters viz. high Seebeck coefficient along with robust power-factor, which makes SrRu4As12ÿan attractive material for high-performance thermoelectrics.",0
10.1016/j.jssc.2020.121476,"The new Zintl phases Ba3Cd2P4ÿand Ba2Cd2P3ÿhave been synthesized using Pb flux, which allowed for the growth of 4?5ÿ?mm large crystals. The structures were determined utilizing single-crystal X-ray diffraction methods. Both compounds crystalize in the monoclinic crystal system (space groupÿC2/mÿ(No. 12)) and their structures are closely related. The structure of Ba3Cd2P4ÿcan be seen as being comprised of divalent Ba atoms and conjoined CdP4ÿtetrahedra in the form of [Cd2P4]6?ÿlayers. Within the layers, homoatomic P?P bonds are present, which if cleaved, leave two infinite [CdP3]7?ÿchains running along the crystallographicÿb-axis. The other structure, that of Ba2Cd2P3, can be rationalized as also having divalent Ba atoms and conjoined CdP4ÿtetrahedra in the form of [Cd2P3]6?ÿlayers. These layers, again, can be visualized as chains that run down the crystallographicÿb-axis, which are further connected by P?P dimers. Electronic band structure calculations show that each structure has an optimal number of valence electrons, and therefore conform to the Zintl-Klemm concept. Accordingly, the two compounds can be considered small band gap semiconductors, with band gaps of ca. 0.1ÿ?eV and 0.6ÿ?eV for Ba3Cd2P4ÿand Ba2Cd2P3, respectively. Electrical resistivity measurements show that Ba3Cd2P4ÿdisplays a large resistivity value at room temperature and an experimental band gap ofÿca.ÿ0.05ÿ?eV, which fits reasonably well with the theoretical predictions. Thermopower measurements show that throughout the temperature range 300ÿ?K?700ÿ?K, Ba3Cd2P4ÿdisplays a negative Seebeck coefficient. The extremum value of ?84 ?V is reached at 630ÿ?K, suggestive of anÿn-type semiconductor, a rarity among Zintl phases.",0
10.1021/acsami.0c06026,"The new Zintl phases Ba3Cd2P4ÿand Ba2Cd2P3ÿhave been synthesized using Pb flux, which allowed for the growth of 4?5ÿ?mm large crystals. The structures were determined utilizing single-crystal X-ray diffraction methods. Both compounds crystalize in the monoclinic crystal system (space groupÿC2/mÿ(No. 12)) and their structures are closely related. The structure of Ba3Cd2P4ÿcan be seen as being comprised of divalent Ba atoms and conjoined CdP4ÿtetrahedra in the form of [Cd2P4]6?ÿlayers. Within the layers, homoatomic P?P bonds are present, which if cleaved, leave two infinite [CdP3]7?ÿchains running along the crystallographicÿb-axis. The other structure, that of Ba2Cd2P3, can be rationalized as also having divalent Ba atoms and conjoined CdP4ÿtetrahedra in the form of [Cd2P3]6?ÿlayers. These layers, again, can be visualized as chains that run down the crystallographicÿb-axis, which are further connected by P?P dimers. Electronic band structure calculations show that each structure has an optimal number of valence electrons, and therefore conform to the Zintl-Klemm concept. Accordingly, the two compounds can be considered small band gap semiconductors, with band gaps of ca. 0.1ÿ?eV and 0.6ÿ?eV for Ba3Cd2P4ÿand Ba2Cd2P3, respectively. Electrical resistivity measurements show that Ba3Cd2P4ÿdisplays a large resistivity value at room temperature and an experimental band gap ofÿca.ÿ0.05ÿ?eV, which fits reasonably well with the theoretical predictions. Thermopower measurements show that throughout the temperature range 300ÿ?K?700ÿ?K, Ba3Cd2P4ÿdisplays a negative Seebeck coefficient. The extremum value of ?84 ?V is reached at 630ÿ?K, suggestive of anÿn-type semiconductor, a rarity among Zintl phases.",0
10.1016/j.jssc.2020.121203,"The n-type NbCoSn, ZrNiSn and p-type NbFeSb half-Heuslers are promising thermoelectric materials with high figures of merit (ZT) for applications between 575 and 1000ÿ?K. By eliminating hafnium and utilizing low cost scalable production methods, the widespread commercialization of high temperature thermoelectrics could be achieved. In this work, half-Heuslers containing refractory metals (Nb and Zr) were produced by high energy planetary ball milling and their thermoelectric performance compared to half-Heuslers prepared by the conventional arc-melting synthesis route. Starting materials, as-milled powders, and consolidated samples were characterized by XRD, SEM, and EDS. The thermoelectric performance parameters were characterized using simultaneous Seebeck and electrical resistivity measurements and laser flash analysis. The mechanically alloyed NbCoSn and NbFeSb achieved ZT of approximately 0.53 (873ÿ?K) and 0.72 (873ÿ?K), respectively, comparing well to literature and prepared arc-melted monoliths. The results demonstrate mechanical alloying as a viable synthesis technique for refractory metal containing half-Heusler thermoelectrics.",0
